season,round,raceName,date,raceId,driverId,driverName,dob,nationality,constructorId,constructorName,grid,positionOrder,position,points,cumulative_points,constructor_cumulative_points,driver_standings,constructor_standings,fastestLap,fastestLapTime,fastestLapSpeed,isAusGP,isWinner,role,plotThisDriver,winnerConstructorName
2022,7,Monaco Grand Prix,29/5/2022,1080,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,1,4,4,12,109,187,2,2,46,01:16.2,157.552,FALSE,FALSE,Winner,TRUE,Ferrari
2022,7,Monaco Grand Prix,29/5/2022,1080,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,2,2,2,18,78,175,5,2,47,01:16.4,157.197,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,8,Azerbaijan Grand Prix,12/6/2022,1081,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,1,19,,0,109,187,3,2,13,01:47.5,200.972,FALSE,FALSE,Winner,TRUE,Ferrari
2022,8,Azerbaijan Grand Prix,12/6/2022,1081,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,4,20,,0,78,187,5,2,3,01:49.0,198.304,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,9,Canadian Grand Prix,19/6/2022,1082,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,19,5,5,10,119,216,3,2,62,01:15.9,206.843,FALSE,FALSE,Winner,TRUE,Ferrari
2022,9,Canadian Grand Prix,19/6/2022,1082,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,3,2,2,19,97,206,5,2,63,01:15.7,207.258,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,10,British Grand Prix,3/7/2022,1083,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,3,4,4,12,131,253,3,2,52,01:31.3,232.33,FALSE,FALSE,Winner,TRUE,Ferrari
2022,10,British Grand Prix,3/7/2022,1083,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,1,1,1,25,122,241,4,2,44,01:30.8,233.53,FALSE,TRUE,Teammate,TRUE,Ferrari
2022,11,Austrian Grand Prix,10/7/2022,1084,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,2,1,1,25,156,278,2,2,62,01:07.6,230.01,FALSE,TRUE,Winner,TRUE,Ferrari
2022,11,Austrian Grand Prix,10/7/2022,1084,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,3,18,,0,122,253,5,2,55,01:08.6,226.438,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,12,French Grand Prix,24/7/2022,1085,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,1,19,,0,156,289,2,2,4,01:38.1,214.411,FALSE,FALSE,Winner,TRUE,Ferrari
2022,12,French Grand Prix,24/7/2022,1085,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,19,5,5,11,133,289,5,2,51,01:35.8,219.575,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,13,Hungarian Grand Prix,31/7/2022,1086,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,3,6,6,8,164,309,2,2,57,01:21.6,193.227,FALSE,FALSE,Winner,TRUE,Ferrari
2022,13,Hungarian Grand Prix,31/7/2022,1086,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,2,4,4,12,145,301,5,2,51,01:22.0,192.336,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,14,Belgian Grand Prix,28/8/2022,1087,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,15,6,6,8,172,332,3,2,44,01:50.0,229.255,FALSE,FALSE,Winner,TRUE,Ferrari
2022,14,Belgian Grand Prix,28/8/2022,1087,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,1,3,3,15,160,324,5,2,32,01:52.0,225.174,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,15,Dutch Grand Prix,4/9/2022,1088,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,2,3,3,15,187,351,3,2,62,01:14.4,206.044,FALSE,FALSE,Winner,TRUE,Ferrari
2022,15,Dutch Grand Prix,4/9/2022,1088,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,3,8,8,4,164,336,5,2,63,01:14.6,205.409,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,16,Italian Grand Prix,11/9/2022,1089,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,1,2,2,18,205,381,2,2,38,01:24.3,247.282,FALSE,FALSE,Winner,TRUE,Ferrari
2022,16,Italian Grand Prix,11/9/2022,1089,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,18,4,4,12,176,363,5,2,41,01:24.4,246.96,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,17,Singapore Grand Prix,2/10/2022,1091,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,1,2,2,18,223,414,3,2,54,01:48.8,167.598,FALSE,FALSE,Winner,TRUE,Ferrari
2022,17,Singapore Grand Prix,2/10/2022,1091,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,4,3,3,15,191,396,5,2,59,01:48.4,168.122,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,18,Japanese Grand Prix,9/10/2022,1092,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,2,3,3,15,238,429,3,2,10,01:44.5,200.07,FALSE,FALSE,Winner,TRUE,Ferrari
2022,18,Japanese Grand Prix,9/10/2022,1092,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,3,19,,0,191,414,5,2,\N,\N,\N,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,19,United States Grand Prix,23/10/2022,1093,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,12,3,3,15,253,444,3,2,37,01:39.7,199.003,FALSE,FALSE,Winner,TRUE,Ferrari
2022,19,United States Grand Prix,23/10/2022,1093,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,1,20,,0,191,429,6,2,\N,\N,\N,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,20,Mexico City Grand Prix,30/10/2022,1094,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,7,6,6,8,261,462,3,2,48,01:22.6,187.576,FALSE,FALSE,Winner,TRUE,Ferrari
2022,20,Mexico City Grand Prix,30/10/2022,1094,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,5,5,5,10,201,454,6,2,32,01:22.2,188.498,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,21,São Paulo Grand Prix,13/11/2022,1095,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,5,4,4,12,273,489,3,2,63,01:14.3,208.912,FALSE,FALSE,Winner,TRUE,Ferrari
2022,21,São Paulo Grand Prix,13/11/2022,1095,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,7,3,3,15,216,477,6,2,65,01:14.0,209.76,FALSE,FALSE,Teammate,TRUE,Ferrari
2022,22,Abu Dhabi Grand Prix,20/11/2022,1096,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,3,2,2,18,291,519,2,2,48,01:29.7,211.901,FALSE,FALSE,Winner,TRUE,Ferrari
2022,22,Abu Dhabi Grand Prix,20/11/2022,1096,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,4,4,4,12,228,501,6,2,50,01:28.9,213.904,FALSE,FALSE,Teammate,TRUE,Ferrari
2023,1,Bahrain Grand Prix,5/3/2023,1098,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,1,1,1,25,25,43,1,1,44,01:36.2,202.452,FALSE,TRUE,Winner,TRUE,Red Bull
2023,1,Bahrain Grand Prix,5/3/2023,1098,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,2,2,2,18,18,18,2,1,37,01:36.3,202.225,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,2,Saudi Arabian Grand Prix,19/3/2023,1099,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,15,2,2,19,44,87,1,1,50,01:31.9,241.838,FALSE,FALSE,Winner,TRUE,Red Bull
2023,2,Saudi Arabian Grand Prix,19/3/2023,1099,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,1,1,1,25,43,68,2,1,38,01:32.2,241.098,FALSE,TRUE,Teammate,TRUE,Red Bull
2023,3,Australian Grand Prix,2/4/2023,1100,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,1,1,1,25,69,123,1,1,49,01:20.3,236.498,TRUE,TRUE,Winner,TRUE,Red Bull
2023,3,Australian Grand Prix,2/4/2023,1100,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,0,5,5,11,54,98,2,1,53,01:20.2,236.814,TRUE,FALSE,Teammate,TRUE,Red Bull
2023,4,Azerbaijan Grand Prix,30/4/2023,1101,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,2,2,2,18,87,166,1,1,51,01:44.2,207.333,FALSE,FALSE,Winner,TRUE,Red Bull
2023,4,Azerbaijan Grand Prix,30/4/2023,1101,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,3,1,1,25,79,148,2,1,50,01:44.6,206.625,FALSE,TRUE,Teammate,TRUE,Red Bull
2023,5,Miami Grand Prix,7/5/2023,1102,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,9,1,1,26,113,210,1,1,56,01:29.7,217.184,FALSE,TRUE,Winner,TRUE,Red Bull
2023,5,Miami Grand Prix,7/5/2023,1102,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,1,2,2,18,97,184,2,1,57,01:30.6,215.141,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,6,Monaco Grand Prix,28/5/2023,1104,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,1,1,1,25,138,235,1,1,23,01:16.6,156.822,FALSE,TRUE,Winner,TRUE,Red Bull
2023,6,Monaco Grand Prix,28/5/2023,1104,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,20,16,16,0,97,210,2,1,5,01:16.3,157.51,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,7,Spanish Grand Prix,4/6/2023,1105,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,1,1,1,26,164,273,1,1,61,01:16.3,219.641,FALSE,TRUE,Winner,TRUE,Red Bull
2023,7,Spanish Grand Prix,4/6/2023,1105,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,11,4,4,12,109,247,2,1,52,01:16.7,218.678,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,8,Canadian Grand Prix,18/6/2023,1106,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,1,1,1,25,189,307,1,1,68,01:15.6,207.683,FALSE,TRUE,Winner,TRUE,Red Bull
2023,8,Canadian Grand Prix,18/6/2023,1106,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,12,6,6,9,118,282,2,1,70,01:14.5,210.786,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,9,Austrian Grand Prix,2/7/2023,1107,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,1,1,1,26,215,348,1,1,71,01:07.0,231.97,FALSE,TRUE,Winner,TRUE,Red Bull
2023,9,Austrian Grand Prix,2/7/2023,1107,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,15,3,3,15,133,322,2,1,52,01:08.1,228.227,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,10,British Grand Prix,9/7/2023,1108,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,1,1,1,26,241,382,1,1,42,01:30.3,234.922,FALSE,TRUE,Winner,TRUE,Red Bull
2023,10,British Grand Prix,9/7/2023,1108,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,15,6,6,8,141,356,2,1,51,01:30.9,233.271,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,11,Hungarian Grand Prix,23/7/2023,1109,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,2,1,1,26,267,423,1,1,53,01:20.5,195.91,FALSE,TRUE,Winner,TRUE,Red Bull
2023,11,Hungarian Grand Prix,23/7/2023,1109,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,9,3,3,15,156,397,2,1,53,01:22.3,191.647,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,12,Belgian Grand Prix,30/7/2023,1110,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,6,1,1,25,292,466,1,1,32,01:48.9,231.49,FALSE,TRUE,Winner,TRUE,Red Bull
2023,12,Belgian Grand Prix,30/7/2023,1110,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,2,2,2,18,174,441,2,1,31,01:50.3,228.581,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,13,Dutch Grand Prix,27/8/2023,1111,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,1,1,1,25,317,503,1,1,58,01:13.9,207.505,FALSE,TRUE,Winner,TRUE,Red Bull
2023,13,Dutch Grand Prix,27/8/2023,1111,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,7,4,4,12,186,478,2,1,59,01:14.2,206.549,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,14,Italian Grand Prix,3/9/2023,1112,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,2,1,1,25,342,546,1,1,33,01:25.2,244.659,FALSE,TRUE,Winner,TRUE,Red Bull
2023,14,Italian Grand Prix,3/9/2023,1112,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,5,2,2,18,204,521,2,1,39,01:25.5,243.853,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,15,Singapore Grand Prix,17/9/2023,1113,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,11,5,5,10,352,560,1,1,61,01:36.6,184.147,FALSE,FALSE,Winner,TRUE,Red Bull
2023,15,Singapore Grand Prix,17/9/2023,1113,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,13,8,8,4,208,550,2,1,61,01:37.1,183.136,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,16,Japanese Grand Prix,24/9/2023,1114,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,1,1,1,26,378,586,1,1,39,01:34.2,221.963,FALSE,TRUE,Winner,TRUE,Red Bull
2023,16,Japanese Grand Prix,24/9/2023,1114,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,5,19,,0,208,560,2,1,8,01:39.7,209.672,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,17,Qatar Grand Prix,8/10/2023,1115,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,1,1,1,26,404,613,1,1,56,01:24.3,231.364,FALSE,TRUE,Winner,TRUE,Red Bull
2023,17,Qatar Grand Prix,8/10/2023,1115,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,0,10,10,1,209,587,2,1,50,01:26.2,226.263,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,18,United States Grand Prix,22/10/2023,1116,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,6,1,1,25,429,650,1,1,40,01:40.0,198.412,FALSE,TRUE,Winner,TRUE,Red Bull
2023,18,United States Grand Prix,22/10/2023,1116,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,9,4,4,12,221,625,2,1,40,01:39.7,198.991,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,19,Mexico City Grand Prix,29/10/2023,1117,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,3,1,1,25,454,675,1,1,40,01:21.6,189.78,FALSE,TRUE,Winner,TRUE,Red Bull
2023,19,Mexico City Grand Prix,29/10/2023,1117,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,5,20,,0,221,650,2,1,\N,\N,\N,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,20,São Paulo Grand Prix,5/11/2023,1118,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,1,1,1,25,479,712,1,1,68,01:13.4,211.277,FALSE,TRUE,Winner,TRUE,Red Bull
2023,20,São Paulo Grand Prix,5/11/2023,1118,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,9,4,4,12,233,687,2,1,55,01:14.1,209.276,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,21,Las Vegas Grand Prix,19/11/2023,1119,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,2,1,1,25,504,752,1,1,44,01:35.6,233.476,FALSE,TRUE,Winner,TRUE,Red Bull
2023,21,Las Vegas Grand Prix,19/11/2023,1119,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,11,3,3,15,248,727,2,1,40,01:35.9,232.685,FALSE,FALSE,Teammate,TRUE,Red Bull
2023,22,Abu Dhabi Grand Prix,26/11/2023,1120,830,Max Verstappen,30/9/1997,Dutch,9,Red Bull,1,1,1,26,530,790,1,1,45,01:27.0,218.541,FALSE,TRUE,Winner,TRUE,Red Bull
2023,22,Abu Dhabi Grand Prix,26/11/2023,1120,815,Sergio Pérez,26/1/1990,Mexican,9,Red Bull,9,4,4,12,260,764,2,1,44,01:27.5,217.292,FALSE,FALSE,Teammate,TRUE,Red Bull
2024,1,Bahrain Grand Prix,2/3/2024,1121,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,4,3,3,15,15,15,3,2,44,01:34.5,206.156,FALSE,FALSE,Winner,TRUE,Ferrari
2024,1,Bahrain Grand Prix,2/3/2024,1121,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,2,4,4,12,12,27,4,2,36,01:34.1,207.069,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,2,Saudi Arabian Grand Prix,9/3/2024,1122,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,2,3,3,16,28,43,3,2,50,01:31.6,242.561,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,2,Saudi Arabian Grand Prix,9/3/2024,1122,860,Oliver Bearman,8/5/2005,British,6,Ferrari,11,7,7,6,6,49,9,2,50,01:32.2,241.103,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,3,Australian Grand Prix,24/3/2024,1123,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,4,2,2,19,47,93,2,2,56,01:19.8,238.066,TRUE,FALSE,Teammate,TRUE,Ferrari
2024,3,Australian Grand Prix,24/3/2024,1123,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,2,1,1,25,40,74,4,2,48,01:20.0,237.418,TRUE,TRUE,Winner,TRUE,Ferrari
2024,4,Japanese Grand Prix,7/4/2024,1124,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,8,4,4,12,59,120,3,2,53,01:35.0,219.952,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,4,Japanese Grand Prix,7/4/2024,1124,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,4,3,3,15,55,108,4,2,46,01:33.8,222.772,FALSE,FALSE,Winner,TRUE,Ferrari
2024,5,Chinese Grand Prix,21/4/2024,1125,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,6,4,4,12,71,142,3,2,33,01:39.4,197.452,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,5,Chinese Grand Prix,21/4/2024,1125,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,7,5,5,10,65,130,4,2,19,01:39.8,196.7,FALSE,FALSE,Winner,TRUE,Ferrari
2024,6,Miami Grand Prix,5/5/2024,1126,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,2,3,3,15,86,167,3,2,56,01:31.1,213.903,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,6,Miami Grand Prix,5/5/2024,1126,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,3,5,5,10,75,152,5,2,55,01:30.9,214.27,FALSE,FALSE,Winner,TRUE,Ferrari
2024,7,Emilia Romagna Grand Prix,19/5/2024,1127,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,3,3,3,15,101,192,2,2,27,01:19.9,221.084,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,7,Emilia Romagna Grand Prix,19/5/2024,1127,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,4,5,5,10,85,177,5,2,63,01:20.2,220.299,FALSE,FALSE,Winner,TRUE,Ferrari
2024,8,Monaco Grand Prix,26/5/2024,1128,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,1,1,1,25,126,232,2,2,\N,\N,\N,FALSE,TRUE,Teammate,TRUE,Ferrari
2024,8,Monaco Grand Prix,26/5/2024,1128,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,3,3,3,15,100,207,4,2,\N,\N,\N,FALSE,FALSE,Winner,TRUE,Ferrari
2024,9,Canadian Grand Prix,9/6/2024,1129,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,11,19,,0,126,232,3,2,39,01:26.0,182.528,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,9,Canadian Grand Prix,9/6/2024,1129,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,12,16,,0,100,232,4,2,51,01:19.0,198.837,FALSE,FALSE,Winner,TRUE,Ferrari
2024,10,Spanish Grand Prix,23/6/2024,1130,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,5,5,5,10,136,250,3,2,52,01:17.9,215.222,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,10,Spanish Grand Prix,23/6/2024,1130,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,6,6,6,8,108,240,4,2,39,01:18.5,213.463,FALSE,FALSE,Winner,TRUE,Ferrari
2024,11,Austrian Grand Prix,30/6/2024,1131,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,6,11,11,0,136,265,3,2,55,01:09.6,223.396,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,11,Austrian Grand Prix,30/6/2024,1131,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,4,3,3,15,123,265,4,2,56,01:09.3,224.369,FALSE,FALSE,Winner,TRUE,Ferrari
2024,12,British Grand Prix,7/7/2024,1132,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,11,14,14,0,136,276,3,2,43,01:29.7,236.301,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,12,British Grand Prix,7/7/2024,1132,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,7,5,5,11,134,276,4,2,52,01:28.3,240.195,FALSE,FALSE,Winner,TRUE,Ferrari
2024,13,Hungarian Grand Prix,21/7/2024,1133,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,6,4,4,12,148,296,3,3,29,01:22.2,191.91,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,13,Hungarian Grand Prix,21/7/2024,1133,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,4,6,6,8,142,284,4,3,53,01:21.4,193.656,FALSE,FALSE,Winner,TRUE,Ferrari
2024,14,Belgian Grand Prix,28/7/2024,1134,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,1,3,3,15,163,319,3,3,33,01:47.0,235.619,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,14,Belgian Grand Prix,28/7/2024,1134,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,7,6,6,8,150,304,5,3,44,01:46.4,237.057,FALSE,FALSE,Winner,TRUE,Ferrari
2024,15,Dutch Grand Prix,25/8/2024,1135,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,6,3,3,15,178,344,3,3,62,01:14.6,205.569,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,15,Dutch Grand Prix,25/8/2024,1135,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,10,5,5,10,160,329,5,3,40,01:14.1,206.867,FALSE,FALSE,Winner,TRUE,Ferrari
2024,16,Italian Grand Prix,1/9/2024,1136,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,4,1,1,25,203,381,3,3,33,01:23.2,250.58,FALSE,TRUE,Teammate,TRUE,Ferrari
2024,16,Italian Grand Prix,1/9/2024,1136,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,5,4,4,12,172,356,5,3,53,01:23.2,250.601,FALSE,FALSE,Winner,TRUE,Ferrari
2024,17,Azerbaijan Grand Prix,15/9/2024,1137,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,1,2,2,18,221,399,3,3,44,01:47.1,201.843,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,17,Azerbaijan Grand Prix,15/9/2024,1137,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,3,18,18,0,172,381,5,3,46,01:46.9,202.223,FALSE,FALSE,Winner,TRUE,Ferrari
2024,18,Singapore Grand Prix,22/9/2024,1138,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,9,5,5,10,231,415,3,3,46,01:35.4,186.471,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,18,Singapore Grand Prix,22/9/2024,1138,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,10,7,7,6,178,405,5,3,15,01:36.6,184.173,FALSE,FALSE,Winner,TRUE,Ferrari
2024,19,United States Grand Prix,20/10/2024,1139,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,4,1,1,25,256,458,3,3,39,01:37.8,202.861,FALSE,TRUE,Teammate,TRUE,Ferrari
2024,19,United States Grand Prix,20/10/2024,1139,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,3,2,2,18,196,433,5,3,42,01:37.8,203.009,FALSE,FALSE,Winner,TRUE,Ferrari
2024,20,Mexico City Grand Prix,27/10/2024,1140,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,4,3,3,16,272,499,3,2,71,01:18.3,197.794,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,20,Mexico City Grand Prix,27/10/2024,1140,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,1,1,1,25,221,483,5,2,62,01:20.1,193.348,FALSE,TRUE,Winner,TRUE,Ferrari
2024,21,São Paulo Grand Prix,3/11/2024,1141,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,6,5,5,10,282,509,3,2,60,01:21.6,190.03,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,21,São Paulo Grand Prix,3/11/2024,1141,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,0,16,,0,221,499,5,2,19,01:24.2,184.23,FALSE,FALSE,Winner,TRUE,Ferrari
2024,22,Las Vegas Grand Prix,23/11/2024,1142,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,4,4,4,12,294,536,3,2,40,01:35.7,233.329,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,22,Las Vegas Grand Prix,23/11/2024,1142,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,2,3,3,15,236,524,5,2,44,01:35.9,232.84,FALSE,FALSE,Winner,TRUE,Ferrari
2024,23,Qatar Grand Prix,1/12/2024,1143,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,5,2,2,18,312,562,3,2,53,01:23.2,234.357,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,23,Qatar Grand Prix,1/12/2024,1143,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,7,6,6,8,244,544,5,2,52,01:23.5,233.731,FALSE,FALSE,Winner,TRUE,Ferrari
2024,24,Abu Dhabi Grand Prix,8/12/2024,1144,844,Charles Leclerc,16/10/1997,Monegasque,6,Ferrari,19,3,3,15,327,595,3,2,51,01:28.0,215.996,FALSE,FALSE,Teammate,TRUE,Ferrari
2024,24,Abu Dhabi Grand Prix,8/12/2024,1144,832,Carlos Sainz,1/9/1994,Spanish,6,Ferrari,3,2,2,18,262,580,5,2,55,01:27.8,216.619,FALSE,FALSE,Winner,TRUE,Ferrari
